Plant Code,Plant Name,State,County,Latitude,Longitude,NERC Region,Balancing Authority Code,Nameplate Capacity (MW),Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Generator Count,Year,Month,Charge (MWh),Discharge (MWh),Net Gen (MWh),geohash,match_dist_km
6704,Pebbly Beach Generating Station Hybrid,CA,Los Angeles,33.333056,-118.310278,WECC,CISO,1.0,6.8,1.0,1.0,1,2021,9.0,0.0,0.0,0.0,9mupsy,54.93
6704,Pebbly Beach Generating Station Hybrid,CA,Los Angeles,33.333056,-118.310278,WECC,CISO,1.0,6.8,1.0,1.0,1,2021,10.0,0.0,0.0,0.0,9mupsy,54.93
6704,Pebbly Beach Generating Station Hybrid,CA,Los Angeles,33.333056,-118.310278,WECC,CISO,1.0,6.8,1.0,1.0,1,2021,11.0,0.0,0.0,0.0,9mupsy,54.93
6704,Pebbly Beach Generating Station Hybrid,CA,Los Angeles,33.333056,-118.310278,WECC,CISO,1.0,6.8,1.0,1.0,1,2021,12.0,0.0,0.0,0.0,9mupsy,54.93
6704,Pebbly Beach Generating Station Hybrid,CA,Los Angeles,33.333056,-118.310278,WECC,CISO,1.0,6.8,1.0,1.0,1,2022,1.0,0.0,0.0,0.0,9mupsy,54.93
6704,Pebbly Beach Generating Station Hybrid,CA,Los Angeles,33.333056,-118.310278,WECC,CISO,1.0,6.8,1.0,1.0,1,2022,2.0,0.0,0.0,0.0,9mupsy,54.93
6704,Pebbly Beach Generating Station Hybrid,CA,Los Angeles,33.333056,-118.310278,WECC,CISO,1.0,6.8,1.0,1.0,1,2022,3.0,0.0,0.0,0.0,9mupsy,54.93
6704,Pebbly Beach Generating Station Hybrid,CA,Los Angeles,33.333056,-118.310278,WECC,CISO,1.0,6.8,1.0,1.0,1,2022,4.0,0.0,0.0,0.0,9mupsy,54.93
6704,Pebbly Beach Generating Station Hybrid,CA,Los Angeles,33.333056,-118.310278,WECC,CISO,1.0,6.8,1.0,1.0,1,2022,5.0,0.0,0.0,0.0,9mupsy,54.93
6704,Pebbly Beach Generating Station Hybrid,CA,Los Angeles,33.333056,-118.310278,WECC,CISO,1.0,6.8,1.0,1.0,1,2022,6.0,0.0,0.0,0.0,9mupsy,54.93
6704,Pebbly Beach Generating Station Hybrid,CA,Los Angeles,33.333056,-118.310278,WECC,CISO,1.0,6.8,1.0,1.0,1,2022,7.0,0.0,0.0,0.0,9mupsy,54.93
6704,Pebbly Beach Generating Station Hybrid,CA,Los Angeles,33.333056,-118.310278,WECC,CISO,1.0,6.8,1.0,1.0,1,2022,8.0,0.0,0.0,0.0,9mupsy,54.93
6704,Pebbly Beach Generating Station Hybrid,CA,Los Angeles,33.333056,-118.310278,WECC,CISO,1.0,6.8,1.0,1.0,1,2022,9.0,0.0,0.0,0.0,9mupsy,54.93
6704,Pebbly Beach Generating Station Hybrid,CA,Los Angeles,33.333056,-118.310278,WECC,CISO,1.0,6.8,1.0,1.0,1,2022,10.0,0.0,0.0,0.0,9mupsy,54.93
6704,Pebbly Beach Generating Station Hybrid,CA,Los Angeles,33.333056,-118.310278,WECC,CISO,1.0,6.8,1.0,1.0,1,2022,11.0,0.0,0.0,0.0,9mupsy,54.93
6704,Pebbly Beach Generating Station Hybrid,CA,Los Angeles,33.333056,-118.310278,WECC,CISO,1.0,6.8,1.0,1.0,1,2022,12.0,0.0,0.0,0.0,9mupsy,54.93
50300,AltaGas Pomona Energy Inc.,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2018,1.0,1293.0,1126.0,-167.0,9qh3ky,20.16
50300,AltaGas Pomona Energy Inc.,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2018,2.0,1421.0,1236.0,-185.0,9qh3ky,20.16
50300,AltaGas Pomona Energy Inc.,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2018,3.0,1376.0,1219.0,-157.0,9qh3ky,20.16
50300,AltaGas Pomona Energy Inc.,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2018,4.0,1099.0,908.0,-191.0,9qh3ky,20.16
50300,AltaGas Pomona Energy Inc.,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2018,5.0,1144.0,967.0,-177.0,9qh3ky,20.16
50300,AltaGas Pomona Energy Inc.,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2018,6.0,1206.0,1055.0,-151.0,9qh3ky,20.16
50300,AltaGas Pomona Energy Inc.,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2018,7.0,1885.0,1717.0,-168.0,9qh3ky,20.16
50300,AltaGas Pomona Energy Inc.,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2018,8.0,1970.0,1673.0,-297.0,9qh3ky,20.16
50300,AltaGas Pomona Energy Inc.,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2018,9.0,2116.0,1965.0,-151.0,9qh3ky,20.16
50300,AltaGas Pomona Energy Inc.,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2018,10.0,2460.0,2203.0,-257.0,9qh3ky,20.16
50300,AltaGas Pomona Energy Inc.,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2018,11.0,2625.0,2391.0,-234.0,9qh3ky,20.16
50300,AltaGas Pomona Energy Inc.,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2018,12.0,2885.0,2552.0,-333.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2019,1.0,3065.0,2858.0,-207.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2019,2.0,3016.0,2677.0,-339.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2019,3.0,2479.0,2316.0,-163.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2019,4.0,2063.0,1830.0,-233.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2019,5.0,2094.0,1880.0,-214.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2019,6.0,2012.0,1780.0,-232.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2019,7.0,1870.0,1588.0,-282.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2019,8.0,1628.0,1447.0,-181.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2019,9.0,1975.0,1793.0,-182.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2019,10.0,1556.0,1348.0,-208.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2019,11.0,1725.0,1531.0,-194.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2019,12.0,1661.0,1432.0,-229.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2020,1.0,1537.0,1359.0,-178.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2020,2.0,1821.0,1609.0,-212.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2020,3.0,2232.0,2014.0,-218.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2020,4.0,1676.0,1502.0,-174.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2020,5.0,1617.0,1390.0,-227.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2020,6.0,1041.0,953.0,-88.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2020,7.0,1243.0,1035.0,-208.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2020,8.0,1216.0,1016.0,-200.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2020,9.0,1383.0,1211.0,-172.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2020,10.0,1522.0,1327.0,-195.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2020,11.0,2289.0,2077.0,-212.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2020,12.0,2273.0,1987.0,-286.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2021,1.0,2668.0,2425.0,-243.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2021,2.0,2217.0,1991.0,-226.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2021,3.0,2862.0,2537.0,-325.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2021,4.0,2728.0,2429.0,-299.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2021,5.0,2596.0,2351.0,-245.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2021,6.0,2400.0,2076.0,-324.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2021,7.0,2555.0,2247.0,-308.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2021,8.0,2787.0,2524.0,-263.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2021,9.0,3069.0,2743.0,-326.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2021,10.0,3418.0,3051.0,-367.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2021,11.0,3297.0,2931.0,-366.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2021,12.0,2702.0,2402.0,-300.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2022,1.0,3180.0,2842.0,-338.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2022,2.0,3204.0,2862.0,-342.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2022,3.0,2872.0,2547.0,-325.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2022,4.0,2373.0,2098.0,-275.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2022,5.0,2981.0,2648.0,-333.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2022,6.0,3098.0,2758.0,-340.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2022,7.0,2988.0,2636.0,-352.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2022,8.0,2535.0,2199.0,-336.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2022,9.0,2236.0,1923.0,-313.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2022,10.0,2529.0,2238.0,-291.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2022,11.0,1675.0,1411.0,-264.0,9qh3ky,20.16
50300,VESI Pomona,CA,Los Angeles,34.059444,-117.774167,WECC,CISO,20.0,20.0,20.0,20.0,1,2022,12.0,2438.0,2155.0,-283.0,9qh3ky,20.16
54296,Biola University,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2018,1.0,,,,9q5bwz,15.28
54296,Biola University,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2018,2.0,0.0,0.0,0.0,9q5bwz,15.28
54296,Biola University,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2018,3.0,0.0,0.0,0.0,9q5bwz,15.28
54296,Biola University,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2018,4.0,0.0,0.0,0.0,9q5bwz,15.28
54296,Biola University,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2018,5.0,0.0,0.0,0.0,9q5bwz,15.28
54296,Biola University,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2018,6.0,0.0,0.0,0.0,9q5bwz,15.28
54296,Biola University,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2018,7.0,0.0,0.0,0.0,9q5bwz,15.28
54296,Biola University,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2018,8.0,0.0,0.0,0.0,9q5bwz,15.28
54296,Biola University,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2018,9.0,0.0,0.0,0.0,9q5bwz,15.28
54296,Biola University,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2018,10.0,0.0,0.0,0.0,9q5bwz,15.28
54296,Biola University,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2018,11.0,0.0,0.0,0.0,9q5bwz,15.28
54296,Biola University,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2018,12.0,0.0,0.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2019,1.0,0.0,0.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2019,2.0,0.0,0.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2019,3.0,0.0,0.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2019,4.0,0.0,0.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2019,5.0,0.0,0.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2019,6.0,0.0,0.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2019,7.0,0.0,0.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2019,8.0,0.0,0.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2019,9.0,4.0,3.0,-1.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2019,10.0,4.0,3.0,-1.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2019,11.0,2.0,1.0,1.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2019,12.0,1.0,2.0,1.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2020,1.0,1.0,1.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2020,2.0,3.0,2.0,-1.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2020,3.0,0.0,0.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2020,4.0,2.0,2.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2020,5.0,1.0,1.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2020,6.0,3.0,3.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2020,7.0,2.0,2.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2020,8.0,7.0,6.0,-1.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2020,9.0,1.0,1.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2020,10.0,3.0,3.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2020,11.0,4.0,3.0,-1.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2020,12.0,1.0,1.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2021,1.0,5.0,4.0,-1.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2021,2.0,3.0,2.0,-1.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2021,3.0,1.0,1.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2021,4.0,0.0,0.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2021,5.0,1.0,1.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2021,6.0,6.0,5.0,-1.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2021,7.0,8.0,7.0,-1.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2021,8.0,7.0,5.0,-1.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2021,9.0,4.0,4.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2021,10.0,1.0,1.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2021,11.0,2.0,2.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2021,12.0,1.0,1.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2022,1.0,2.0,2.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2022,2.0,1.0,1.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2022,3.0,3.0,3.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2022,4.0,4.0,4.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2022,5.0,4.0,4.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2022,6.0,10.0,8.0,-2.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2022,7.0,8.0,7.0,-1.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2022,8.0,13.0,11.0,2.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2022,9.0,1.0,1.0,0.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2022,10.0,2.0,1.0,-1.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2022,11.0,2.0,1.0,-1.0,9q5bwz,15.28
54296,Biola University Hybrid,CA,Los Angeles,33.906953,-118.013105,WECC,CISO,0.3,0.5,0.3,0.3,1,2022,12.0,3.0,2.0,-1.0,9q5bwz,15.28
56472,Grapeland Peaker,CA,San Bernardino,34.0903,-117.5343,WECC,CISO,10.0,10.0,10.0,10.0,1,2018,1.0,0.0,0.0,0.0,9qh3ky,9.56
56472,Grapeland Peaker,CA,San Bernardino,34.0903,-117.5343,WECC,CISO,10.0,10.0,10.0,10.0,1,2018,2.0,0.0,0.0,0.0,9qh3ky,9.56
56472,Grapeland Peaker,CA,San Bernardino,34.0903,-117.5343,WECC,CISO,10.0,10.0,10.0,10.0,1,2018,3.0,0.0,0.0,0.0,9qh3ky,9.56
56472,Grapeland Peaker,CA,San Bernardino,34.0903,-117.5343,WECC,CISO,10.0,10.0,10.0,10.0,1,2018,4.0,0.0,0.0,0.0,9qh3ky,9.56
56472,Grapeland Peaker,CA,San Bernardino,34.0903,-117.5343,WECC,CISO,10.0,10.0,10.0,10.0,1,2018,5.0,0.0,0.0,0.0,9qh3ky,9.56
56472,Grapeland Peaker,CA,San Bernardino,34.0903,-117.5343,WECC,CISO,10.0,10.0,10.0,10.0,1,2018,6.0,0.0,0.0,0.0,9qh3ky,9.56
56472,Grapeland Peaker,CA,San Bernardino,34.0903,-117.5343,WECC,CISO,10.0,10.0,10.0,10.0,1,2018,7.0,0.0,0.0,0.0,9qh3ky,9.56
56472,Grapeland Peaker,CA,San Bernardino,34.0903,-117.5343,WECC,CISO,10.0,10.0,10.0,10.0,1,2018,8.0,0.0,0.0,0.0,9qh3ky,9.56
56472,Grapeland Peaker,CA,San Bernardino,34.0903,-117.5343,WECC,CISO,10.0,10.0,10.0,10.0,1,2018,9.0,0.0,0.0,0.0,9qh3ky,9.56
56472,Grapeland Peaker,CA,San Bernardino,34.0903,-117.5343,WECC,CISO,10.0,10.0,10.0,10.0,1,2018,10.0,0.0,0.0,0.0,9qh3ky,9.56
56472,Grapeland Peaker,CA,San Bernardino,34.0903,-117.5343,WECC,CISO,10.0,10.0,10.0,10.0,1,2018,11.0,0.0,0.0,0.0,9qh3ky,9.56
56472,Grapeland Peaker,CA,San Bernardino,34.0903,-117.5343,WECC,CISO,10.0,10.0,10.0,10.0,1,2018,12.0,0.0,0.0,0.0,9qh3ky,9.56
56472,Grapeland Hybrid,CA,San Bernardino,34.0903,-117.5343,WECC,CISO,10.0,10.0,10.0,10.0,1,2019,1.0,0.0,0.0,0.0,9qh3ky,9.56
56472,Grapeland Hybrid,CA,San Bernardino,34.0903,-117.5343,WECC,CISO,10.0,10.0,10.0,10.0,1,2019,2.0,0.0,0.0,0.0,9qh3ky,9.56
56472,Grapeland Hybrid,CA,San Bernardino,34.0903,-117.5343,WECC,CISO,10.0,10.0,10.0,10.0,1,2019,3.0,0.0,0.0,0.0,9qh3ky,9.56
